PD						mg/kg	A unit of a mass fraction expressed as a number of milligrams of substance per kilogram of mixture. The unit is also used as a dose calculation unit.	ncit:C67401
PD						mg	A metric unit of mass equal to one thousandth of a gram or 1000 micrograms. One milligram equals approximately 0.015 432 grain or 35.274 x 10E-6 ounce.	ncit:C28253
PD						IU	The unitage assigned by the WHO to International Biological Standards - substances, classed as biological according to the criteria provided by WHO Expert Committee on Biological Standardization (e.g. hormones, enzymes, and vaccines), to enable the results of biological and immunological assay procedures to be expressed in the same way throughout the world. The definition of an international unit is generally arbitrary and technical, and has to be officially approved by the International Conference for Unification of Formulae.	ncit:C48579
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not reported	Not provided or available.	ncit:43234


DD	Response
TD	Subject Response
TG	One row per subject per response, per response category
VD	AGE_AT_RESPONSE	Number		Age of subject (in days) when the response assessment was made.	ncit:168856	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	RESPONSE_CATEGORY	Code		The category used to assess the response to therapy.	ncit:173306	_undefined_	_undefined_	_undefined_
PD						Overall Response	An assessment of the overall response of the disease to the therapy.	ncit:C96613
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	RESPONSE	Code		The pathologic and/or clinical changes that result from treatment. The changes may include eradication of detectable disease, stabilization of disease, or disease progression.	ncit:50995	_undefined_	_undefined_	_undefined_
PD						Partial Response	A finding indicating that there is a decrease in the size and the extent of tissue involvement by a malignant tumor in a patient.	ncit:C18212
PD						Stable Disease	Cancer that is neither decreasing nor increasing in extent or severity.	ncit:C18213
PD						Progressive Disease	A disease process that is increasing in scope or severity.	ncit:C35571
PD						Complete Response	The disappearance of all signs of cancer in response to treatment.	ncit:C4870
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	RESPONSE_METHOD	Code				_undefined_	_undefined_	_undefined_
PD						Imaging	A substance present in or produced by a tumor or by the host, that can be used for differentiating neoplastic from normal tissue based on measurements in body fluids, secretions, cells, and/or tissues. Markers are used in diagnosis, staging and prognosis of cancer, provide an estimation of tumor burden, and serve for monitoring effects of therapy, detecting recurrence, localization of tumors, and screening in general populations.	ncit:C17220
PD						Tumor Marker	Any technology or method that aids in the visualization of any biological process, cell, tissue or organ for use in screening, diagnosis, surgical procedures or therapy.	ncit:C17369
PD						Pathology	The medical science, and specialty practice, concerned with all aspects of disease, but with special reference to the essential nature, causes, and development of abnormal conditions, as well as the structural and functional changes that result from the disease processes. Informally used to mean the result of such an examination.	ncit:C18189
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	RESPONSE_SYSTEM	Code		A standard from which a judgment concerning tumor response to therapy can be established.	ncit:C125932	_undefined_	_undefined_	_undefined_
PD						RECIST	Standard parameters to be used when documenting response of solid tumors to treatment; a set of published rules that define when cancer patients improve ("respond"), stay the same ("stable"), or worsen ("progression") during treatments. (from www.recist.com)	ncit:C49164
PD						WHO	A United Nations agency established to coordinate international health activities and to help governments improve health services.	ncit:C75419
PD						Choi	A composite set of criteria developed by Choi et al. using imaging techniques in the evaluation of gastrointestinal stromal tumors response to imatinib mesylate treatment. These criteria integrate changes in tumor size and tumor density.	ncit:C122394
PD						mRECIST	Modified RECIST criteria for assessment of response in malignant pleural mesothelioma. (Byrne MJ, Nowak AK. Modified RECIST criteria for assessment of response in malignant pleural mesothelioma. Ann Oncol. 2004 Feb;15(2):257-60.)	ncit:C126031
PD						PERCIST	From RECIST to PERCIST: Evolving considerations for PET response criteria in solid tumors. (Wahl RL, Jacene H, Kasamon Y, Lodge MA. From RECIST to PERCIST: Evolving considerations for PET response criteria in solid tumors. J Nucl Med. 2009 May;50 Suppl 1:122S-50S.)	ncit:C126039
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234
VD	RESPONSE_SYSTEM_VERSION	String		The version of the response criteria.	ncit:C175042	_undefined_	_undefined_	_undefined_


DD	Events
TD	Adverse Events
TG	One row per subject per adverse event
VD	AGE_AT_AE	Number		Age of subject (in days) at the onset of the adverse event.	ncit:C172677	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	ADVERSE_EVENT	Code		Any unfavorable or unintended disease, sign, or symptom (including an abnormal laboratory finding) that is temporally associated with the use of a medical treatment or procedure, and that may or may not be considered related to the medical treatment or procedure. Such events can be related to the intervention, dose, route of administration, patient, or caused by an interaction with another drug(s) or procedure(s).	ncit:C41331	_undefined_	_undefined_	_undefined_
PD						Renal Toxicity	Toxicity that impairs or damages the kidney. This condition is often caused by the administration of a pharmaceutical agent that causes damage to the kidney.	ncit:C115459
PD						Neuropathy	A disorder affecting the cranial nerves or the peripheral nervous system. It manifests with pain, tingling, numbness, and muscle weakness. It may be the result of physical injury, toxic substances, viral diseases, diabetes, renal failure, cancer, and drugs.	ncit:C4731
PD						Pulmonary Toxicity	Toxicity that impairs or damages the lung(s). This condition is often caused by the administration of a pharmaceutical agent that causes damage to the lungs.	ncit:C177374
PD						Ototoxicity	Damage to the inner ear as a result of exposure to drugs or chemicals.	ncit:C66929
PD						Other	Different than the one(s) previously specified or mentioned.	ncit:C17649
PD						Unknown	Not known, not observed, not recorded, or refused.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AE_GRADE	Code		A numeric value corresponding to the degree of severity of an adverse event.	ncit:C166200	_undefined_	_undefined_	_undefined_
PD						Grade 1	An experience that is usually transient, and requires no special treatment or intervention. The event does not generally interfere with usual daily activities. Includes transient laboratory test alterations.	ncit:C41338
PD						Grade 2	An experience that is alleviated with simple therapeutic treatments. The event impacts usual daily activities. Includes laboratory test alterations indicating injury, but without long-term risk.	ncit:C41339
PD						Grade 3	An adverse event experience that requires intensive therapeutic intervention and interrupts usual daily activities.	ncit:C41340
PD						Grade 4	An adverse event that has life-threatening consequences; for which urgent intervention is indicated; that puts the patient at risk of death at the time of the event if immediate intervention is not undertaken.	ncit:C84266
PD						Grade 5	The termination of life associated with an adverse event.	ncit:C48275
PD						Unknown	Not known, not observed, not recorded, or refused.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AE_ATTRIBUTION	Code		A specific identifiable level (defined qualitatively or quantitatively) of probability of adverse event being caused or associated with the product or procedure administration to a patient.	ncit:C41358	_undefined_	_undefined_	_undefined_
PD						Definite	A characteristic used to qualify the adverse event as certainly related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, occurring in a plausible time relationship to medical intervention, and which cannot be explained by concurrent disease or other interventions. The response to withdrawal of the medical product (dechallenge) should be clinically plausible. The event must be definitive pharmacologically or phenomenologically, using a satisfactory rechallenge procedure if necessary.	ncit:C53260
PD						Probable	Probable adverse event relationship to study product or procedure is defined when there is a clear-cut temporal association between product or procedure administration and adverse event, and a potential alternative etiology of the event is not apparent.	ncit:C41357
PD						Possible	A characteristic indicating that an adverse event may be related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, with a reasonable time sequence to administration of the drug, but which could also be explained by concurrent disease or other drugs or chemicals. Information on drug withdrawal may be lacking or unclear.	ncit:C53258
PD						Unlikely	A characteristic used to qualify the adverse event as unlikely related to the medical intervention. According to WHO causality assessment criteria of suspected adverse reactions it is applicable to a clinical event, including laboratory test abnormality, with a temporal relationship to the medical intervention which makes a causal relationship improbable, and in which other interventions or underlying disease provide plausible explanations.	ncit:C53257
PD						Unrelated	A characteristic used to qualify the adverse event as clearly not related to the medical intervention.	ncit:C53256
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
VD	AE_OUTCOME	Code		A condition or event that is attributed to the adverse event and is the result or conclusion of the adverse event.	ncit:C49489	_undefined_	_undefined_	_undefined_
PD						Death, Contributory	Any adverse event contributing to the cause of death.	ncit:C168948
PD						Death, Noncontributory	The adverse event did not directly contribute to the death of the subject.	ncit:C173315
PD						Not Yet Recovered	One of the possible results of an adverse event outcome that indicates that the event has not improved or recuperated.	ncit:C49494
PD						Recovered with Sequelae	One of the possible results of an adverse event outcome where the subject recuperated but retained pathological conditions resulting from the prior disease or injury.	ncit:C49495
PD						Recovered	One of the possible results of an adverse event outcome that indicates that the event has improved or recuperated.	ncit:C49498
PD						Unknown	Not known, not observed, not recorded, or refused.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234


DD	Events
TD	Secondary Malignant Neoplasm
TG	One row per subject per secondary malignancy
VD	AGE_AT_SMN	Number		Age of subject (in days) at the diagnosis of the secondary malignant neoplasm.	ncit:168860	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	SMN_MORPH_ICDO	String		ICD-O morphology code of the secondary malignant neoplasm.	ncit:168862	_undefined_	_undefined_	_undefined_
VD	SMN_TOP_ICDO	String		ICD-O topography code of the secondary malignant neoplasm.	ncit:168863	_undefined_	_undefined_	_undefined_


DD	Events
TD	Growing Teratoma Syndrome
TG	One row per subject
VD	AGE_AT_GTS	Code		Age of subject (in days) at the diagnosis of growing teratoma syndrome.	ncit:C177375	_undefined_	_undefined_	_undefined_
VD	DISEASE_PHASE	Code		The stage or period of an individual's disease.	ncit:168878	_undefined_	_undefined_	_undefined_
PD						Initial Diagnosis	The first diagnosis of the individual's condition.	ncit:156813	Note: Disease phase could be "Initial Diagnosis" phase, "Relapse" phase, etc...
PD						Relapse	The return of a disease after a period of remission.	ncit:38155
VD	DISEASE_PHASE_NUMBER	Number		The number of the disease phase.	ncit:173258	_undefined_	_undefined_	_undefined_
VD	GTS_TREATMENT	Code		The therapy chosen to treat Growing Teratoma Syndrome.	ncit:C177376	_undefined_	_undefined_	_undefined_
PD						Surgery	The branch of medical science that treats disease or injury by operative procedures.	ncit:C17173
PD						Chemotherapy	The use of synthetic or naturally-occurring chemicals for the treatment of diseases.	ncit:C15632
PD						Unknown	Reported as unknown by the data contributor.	ncit:17998
PD						Not Reported	Not provided or available.	ncit:43234


DD	Events
TD	Patient Reported Outcomes Metadata
TG	One observation per trial
VD	STUDY_ID	Code				_undefined_	_undefined_	_undefined_
PD						TBD
VD	PRO_MEASURES	Code		Survey measures that are completed by the patient which help assess patient status with regards to pain, mobility, quality of life, ability to perform daily tasks or notable events in a clinical study.	ncit:C177377	_undefined_	_undefined_	_undefined_
PD						Fact Ntx	A questionnaire tool to assess the neurotoxic effects of cancer therapy.	ncit:C177378
PD						PedsQL Multi-Dimensional Fatigue Scale	An 18 item component of the Pediatric Quality of Life Inventory is a generic symptom-specific instrument to measure fatigue in pediatric patients ages 2-18 comprised of General Fatigue, Sleep/Rest Fatigue, and Cognitive Fatigue domains.	ncit:C131369
PD						PedsQL 4.0 Generic Core Scale	Child self-report and parent proxy report scales developed to measure health-related quality of life issues in children and adolescents aged 2-18.	ncit:C177379
PD						AYA-HEARS	A questionnaire designed to measure hearing loss or problems experienced by patients who have received treatment for cancer.	ncit:C131878
PD						Unknown	Reported as unknown by the data contributor.	ncit:C17998
PD						Not Reported	Not provided or available.	ncit:C43234
